rload	V(OUT)*I(R3)	V(out)	I(R3)
Step Information: Ifail=1  (Run: 1/4)
1.737800828749435e-011	1.407377e-009	1.563887e-010	8.999228e+000
1.819700858610046e-011	1.473705e-009	1.637590e-010	8.999228e+000
1.905460717963313e-011	1.543159e-009	1.714768e-010	8.999228e+000
1.995262314968948e-011	1.615885e-009	1.795582e-010	8.999228e+000
2.089296130854111e-011	1.692040e-009	1.880205e-010	8.999228e+000
2.187761623949628e-011	1.771783e-009	1.968817e-010	8.999228e+000
2.290867652767852e-011	1.855285e-009	2.061604e-010	8.999228e+000
2.398832919019573e-011	1.942722e-009	2.158765e-010	8.999228e+000
2.511886431509667e-011	2.034279e-009	2.260504e-010	8.999228e+000
2.630267991895473e-011	2.130152e-009	2.367038e-010	8.999228e+000
2.754228703338262e-011	2.230543e-009	2.478593e-010	8.999228e+000
2.884031503126706e-011	2.335665e-009	2.595406e-010	8.999228e+000
3.019951720402122e-011	2.445742e-009	2.717724e-010	8.999228e+000
3.162277660168490e-011	2.561006e-009	2.845806e-010	8.999228e+000
3.311311214826027e-011	2.681702e-009	2.979925e-010	8.999228e+000
3.467368504525438e-011	2.808087e-009	3.120364e-010	8.999228e+000
3.630780547701142e-011	2.940428e-009	3.267422e-010	8.999228e+000
3.801893963205747e-011	3.079006e-009	3.421411e-010	8.999228e+000
3.981071705535114e-011	3.224115e-009	3.582658e-010	8.999228e+000
4.168693834703502e-011	3.376063e-009	3.751503e-010	8.999228e+000
4.365158322401815e-011	3.535172e-009	3.928306e-010	8.999228e+000
4.570881896148914e-011	3.701780e-009	4.113441e-010	8.999228e+000
4.786300923226555e-011	3.876239e-009	4.307302e-010	8.999228e+000
5.011872336272903e-011	4.058921e-009	4.510299e-010	8.999228e+000
5.248074602497915e-011	4.250212e-009	4.722863e-010	8.999228e+000
5.495408738576444e-011	4.450518e-009	4.945444e-010	8.999228e+000
5.754399373371777e-011	4.660264e-009	5.178515e-010	8.999228e+000
6.025595860743796e-011	4.879896e-009	5.422572e-010	8.999228e+000
6.309573444802162e-011	5.109879e-009	5.678130e-010	8.999228e+000
6.606934480076201e-011	5.350700e-009	5.945732e-010	8.999228e+000
6.918309709189617e-011	5.602870e-009	6.225945e-010	8.999228e+000
7.244359600750166e-011	5.866926e-009	6.519365e-010	8.999228e+000
7.585775750292116e-011	6.143425e-009	6.826613e-010	8.999228e+000
7.943282347243107e-011	6.432956e-009	7.148341e-010	8.999228e+000
8.317637711027017e-011	6.736132e-009	7.485232e-010	8.999228e+000
8.709635899561128e-011	7.053596e-009	7.838001e-010	8.999228e+000
9.120108393559435e-011	7.386022e-009	8.207394e-010	8.999228e+000
9.549925860214713e-011	7.734114e-009	8.594197e-010	8.999228e+000
1.000000000000037e-010	8.098611e-009	8.999229e-010	8.999228e+000
1.047128548050938e-010	8.480288e-009	9.423350e-010	8.999228e+000
1.096478196143226e-010	8.879951e-009	9.867458e-010	8.999228e+000
1.148153621496925e-010	9.298450e-009	1.033250e-009	8.999228e+000
1.202264434617458e-010	9.736673e-009	1.081945e-009	8.999228e+000
1.258925411794214e-010	1.019555e-008	1.132936e-009	8.999228e+000
1.318256738556457e-010	1.067605e-008	1.186329e-009	8.999228e+000
1.380384264602937e-010	1.117920e-008	1.242239e-009	8.999228e+000
1.445439770745982e-010	1.170606e-008	1.300784e-009	8.999228e+000
1.513561248436265e-010	1.225775e-008	1.362088e-009	8.999228e+000
1.584893192461173e-010	1.283543e-008	1.426282e-009	8.999228e+000
1.659586907437624e-010	1.344035e-008	1.493500e-009	8.999228e+000
1.737800828749442e-010	1.407377e-008	1.563887e-009	8.999228e+000
1.819700858610053e-010	1.473705e-008	1.637590e-009	8.999228e+000
1.905460717963320e-010	1.543159e-008	1.714768e-009	8.999228e+000
1.995262314968956e-010	1.615885e-008	1.795582e-009	8.999228e+000
2.089296130854120e-010	1.692040e-008	1.880205e-009	8.999228e+000
2.187761623949637e-010	1.771783e-008	1.968817e-009	8.999228e+000
2.290867652767862e-010	1.855285e-008	2.061604e-009	8.999228e+000
2.398832919019583e-010	1.942722e-008	2.158765e-009	8.999228e+000
2.511886431509678e-010	2.034279e-008	2.260504e-009	8.999228e+000
2.630267991895484e-010	2.130152e-008	2.367038e-009	8.999228e+000
2.754228703338274e-010	2.230543e-008	2.478593e-009	8.999228e+000
2.884031503126719e-010	2.335665e-008	2.595406e-009	8.999228e+000
3.019951720402135e-010	2.445742e-008	2.717724e-009	8.999228e+000
3.162277660168504e-010	2.561006e-008	2.845806e-009	8.999228e+000
3.311311214826042e-010	2.681702e-008	2.979925e-009	8.999228e+000
3.467368504525454e-010	2.808087e-008	3.120364e-009	8.999228e+000
3.630780547701157e-010	2.940428e-008	3.267423e-009	8.999228e+000
3.801893963205763e-010	3.079006e-008	3.421411e-009	8.999228e+000
3.981071705535131e-010	3.224115e-008	3.582658e-009	8.999228e+000
4.168693834703520e-010	3.376063e-008	3.751503e-009	8.999228e+000
4.365158322401834e-010	3.535172e-008	3.928306e-009	8.999228e+000
4.570881896148933e-010	3.701780e-008	4.113441e-009	8.999228e+000
4.786300923226575e-010	3.876239e-008	4.307302e-009	8.999228e+000
5.011872336272924e-010	4.058921e-008	4.510299e-009	8.999228e+000
5.248074602497937e-010	4.250212e-008	4.722863e-009	8.999228e+000
5.495408738576466e-010	4.450518e-008	4.945444e-009	8.999228e+000
5.754399373371801e-010	4.660265e-008	5.178516e-009	8.999228e+000
6.025595860743820e-010	4.879896e-008	5.422572e-009	8.999228e+000
6.309573444802188e-010	5.109878e-008	5.678130e-009	8.999228e+000
6.606934480076228e-010	5.350700e-008	5.945731e-009	8.999228e+000
6.918309709189645e-010	5.602870e-008	6.225945e-009	8.999228e+000
7.244359600750195e-010	5.866926e-008	6.519365e-009	8.999228e+000
7.585775750292147e-010	6.143425e-008	6.826613e-009	8.999228e+000
7.943282347243139e-010	6.432956e-008	7.148341e-009	8.999228e+000
8.317637711027050e-010	6.736132e-008	7.485233e-009	8.999228e+000
8.709635899561163e-010	7.053596e-008	7.838000e-009	8.999228e+000
9.120108393559472e-010	7.386021e-008	8.207394e-009	8.999228e+000
9.549925860214753e-010	7.734114e-008	8.594196e-009	8.999228e+000
1.000000000000041e-009	8.098612e-008	8.999229e-009	8.999228e+000
1.047128548050943e-009	8.480287e-008	9.423349e-009	8.999228e+000
1.096478196143230e-009	8.879951e-008	9.867458e-009	8.999228e+000
1.148153621496930e-009	9.298451e-008	1.033250e-008	8.999228e+000
1.202264434617463e-009	9.736673e-008	1.081945e-008	8.999228e+000
1.258925411794219e-009	1.019555e-007	1.132936e-008	8.999228e+000
1.318256738556462e-009	1.067605e-007	1.186329e-008	8.999228e+000
1.380384264602942e-009	1.117920e-007	1.242239e-008	8.999228e+000
1.445439770745988e-009	1.170605e-007	1.300784e-008	8.999228e+000
1.513561248436271e-009	1.225774e-007	1.362088e-008	8.999228e+000
1.584893192461180e-009	1.283543e-007	1.426282e-008	8.999228e+000
1.659586907437630e-009	1.344035e-007	1.493500e-008	8.999228e+000
1.737800828749448e-009	1.407377e-007	1.563887e-008	8.999228e+000
1.819700858610060e-009	1.473705e-007	1.637591e-008	8.999228e+000
1.905460717963327e-009	1.543159e-007	1.714768e-008	8.999228e+000
1.995262314968963e-009	1.615885e-007	1.795582e-008	8.999228e+000
2.089296130854127e-009	1.692040e-007	1.880205e-008	8.999228e+000
2.187761623949645e-009	1.771783e-007	1.968817e-008	8.999228e+000
2.290867652767870e-009	1.855285e-007	2.061604e-008	8.999228e+000
2.398832919019592e-009	1.942722e-007	2.158765e-008	8.999228e+000
2.511886431509687e-009	2.034279e-007	2.260504e-008	8.999228e+000
2.630267991895494e-009	2.130152e-007	2.367038e-008	8.999228e+000
2.754228703338284e-009	2.230543e-007	2.478594e-008	8.999228e+000
2.884031503126729e-009	2.335665e-007	2.595406e-008	8.999228e+000
3.019951720402145e-009	2.445742e-007	2.717724e-008	8.999228e+000
3.162277660168515e-009	2.561006e-007	2.845806e-008	8.999228e+000
3.311311214826053e-009	2.681702e-007	2.979925e-008	8.999228e+000
3.467368504525466e-009	2.808087e-007	3.120364e-008	8.999228e+000
3.630780547701170e-009	2.940428e-007	3.267423e-008	8.999228e+000
3.801893963205776e-009	3.079006e-007	3.421411e-008	8.999228e+000
3.981071705535145e-009	3.224115e-007	3.582657e-008	8.999228e+000
4.168693834703535e-009	3.376063e-007	3.751503e-008	8.999228e+000
4.365158322401850e-009	3.535172e-007	3.928306e-008	8.999228e+000
4.570881896148949e-009	3.701780e-007	4.113441e-008	8.999228e+000
4.786300923226592e-009	3.876239e-007	4.307302e-008	8.999228e+000
5.011872336272941e-009	4.058921e-007	4.510299e-008	8.999228e+000
5.248074602497956e-009	4.250212e-007	4.722862e-008	8.999228e+000
5.495408738576486e-009	4.450518e-007	4.945444e-008	8.999228e+000
5.754399373371822e-009	4.660265e-007	5.178516e-008	8.999228e+000
6.025595860743842e-009	4.879896e-007	5.422572e-008	8.999228e+000
6.309573444802210e-009	5.109879e-007	5.678130e-008	8.999228e+000
6.606934480076251e-009	5.350700e-007	5.945731e-008	8.999228e+000
6.918309709189670e-009	5.602870e-007	6.225945e-008	8.999228e+000
7.244359600750221e-009	5.866926e-007	6.519365e-008	8.999228e+000
7.585775750292173e-009	6.143425e-007	6.826613e-008	8.999228e+000
7.943282347243166e-009	6.432956e-007	7.148341e-008	8.999228e+000
8.317637711027078e-009	6.736132e-007	7.485232e-008	8.999228e+000
8.709635899561192e-009	7.053596e-007	7.838000e-008	8.999228e+000
9.120108393559502e-009	7.386021e-007	8.207394e-008	8.999228e+000
9.549925860214784e-009	7.734114e-007	8.594197e-008	8.999228e+000
1.000000000000045e-008	8.098612e-007	8.999229e-008	8.999228e+000
1.047128548050946e-008	8.480287e-007	9.423349e-008	8.999228e+000
1.096478196143234e-008	8.879951e-007	9.867458e-008	8.999228e+000
1.148153621496934e-008	9.298450e-007	1.033250e-007	8.999228e+000
1.202264434617467e-008	9.736673e-007	1.081945e-007	8.999228e+000
1.258925411794224e-008	1.019555e-006	1.132936e-007	8.999228e+000
1.318256738556467e-008	1.067605e-006	1.186329e-007	8.999228e+000
1.380384264602947e-008	1.117920e-006	1.242239e-007	8.999228e+000
1.445439770745993e-008	1.170606e-006	1.300784e-007	8.999228e+000
1.513561248436277e-008	1.225774e-006	1.362088e-007	8.999228e+000
1.584893192461185e-008	1.283543e-006	1.426282e-007	8.999228e+000
1.659586907437636e-008	1.344035e-006	1.493500e-007	8.999228e+000
1.737800828749455e-008	1.407377e-006	1.563887e-007	8.999228e+000
1.819700858610067e-008	1.473705e-006	1.637590e-007	8.999228e+000
1.905460717963334e-008	1.543159e-006	1.714768e-007	8.999228e+000
1.995262314968971e-008	1.615886e-006	1.795582e-007	8.999228e+000
2.089296130854135e-008	1.692040e-006	1.880205e-007	8.999228e+000
2.187761623949653e-008	1.771783e-006	1.968817e-007	8.999228e+000
2.290867652767879e-008	1.855285e-006	2.061604e-007	8.999228e+000
2.398832919019601e-008	1.942722e-006	2.158765e-007	8.999228e+000
2.511886431509696e-008	2.034279e-006	2.260504e-007	8.999228e+000
2.630267991895504e-008	2.130152e-006	2.367038e-007	8.999228e+000
2.754228703338294e-008	2.230543e-006	2.478593e-007	8.999228e+000
2.884031503126740e-008	2.335665e-006	2.595406e-007	8.999228e+000
3.019951720402157e-008	2.445742e-006	2.717724e-007	8.999228e+000
3.162277660168527e-008	2.561006e-006	2.845806e-007	8.999228e+000
3.311311214826066e-008	2.681702e-006	2.979925e-007	8.999228e+000
3.467368504525479e-008	2.808087e-006	3.120364e-007	8.999228e+000
3.630780547701184e-008	2.940428e-006	3.267423e-007	8.999228e+000
3.801893963205791e-008	3.079006e-006	3.421411e-007	8.999228e+000
3.981071705535161e-008	3.224115e-006	3.582658e-007	8.999228e+000
4.168693834703551e-008	3.376063e-006	3.751503e-007	8.999228e+000
4.365158322401867e-008	3.535172e-006	3.928306e-007	8.999228e+000
4.570881896148968e-008	3.701780e-006	4.113441e-007	8.999228e+000
4.786300923226611e-008	3.876239e-006	4.307302e-007	8.999228e+000
5.011872336272962e-008	4.058921e-006	4.510298e-007	8.999228e+000
5.248074602497977e-008	4.250212e-006	4.722862e-007	8.999228e+000
5.495408738576508e-008	4.450518e-006	4.945444e-007	8.999228e+000
5.754399373371845e-008	4.660265e-006	5.178516e-007	8.999228e+000
6.025595860743867e-008	4.879896e-006	5.422572e-007	8.999228e+000
6.309573444802235e-008	5.109878e-006	5.678129e-007	8.999228e+000
6.606934480076278e-008	5.350699e-006	5.945731e-007	8.999228e+000
6.918309709189699e-008	5.602871e-006	6.225945e-007	8.999228e+000
7.244359600750250e-008	5.866925e-006	6.519365e-007	8.999228e+000
7.585775750292205e-008	6.143425e-006	6.826613e-007	8.999228e+000
7.943282347243201e-008	6.432956e-006	7.148341e-007	8.999228e+000
8.317637711027114e-008	6.736132e-006	7.485232e-007	8.999228e+000
8.709635899561230e-008	7.053596e-006	7.838001e-007	8.999228e+000
9.120108393559541e-008	7.386022e-006	8.207394e-007	8.999228e+000
9.549925860214824e-008	7.734114e-006	8.594197e-007	8.999228e+000
1.000000000000049e-007	8.098612e-006	8.999229e-007	8.999228e+000
1.047128548050951e-007	8.480288e-006	9.423350e-007	8.999228e+000
1.096478196143239e-007	8.879951e-006	9.867458e-007	8.999228e+000
1.148153621496939e-007	9.298451e-006	1.033250e-006	8.999228e+000
1.202264434617472e-007	9.736672e-006	1.081945e-006	8.999228e+000
1.258925411794229e-007	1.019555e-005	1.132936e-006	8.999228e+000
1.318256738556472e-007	1.067605e-005	1.186329e-006	8.999228e+000
1.380384264602953e-007	1.117920e-005	1.242239e-006	8.999228e+000
1.445439770745999e-007	1.170606e-005	1.300784e-006	8.999228e+000
1.513561248436283e-007	1.225774e-005	1.362088e-006	8.999228e+000
1.584893192461192e-007	1.283543e-005	1.426282e-006	8.999228e+000
1.659586907437643e-007	1.344035e-005	1.493500e-006	8.999228e+000
1.737800828749462e-007	1.407377e-005	1.563887e-006	8.999228e+000
1.819700858610074e-007	1.473705e-005	1.637590e-006	8.999228e+000
1.905460717963342e-007	1.543159e-005	1.714768e-006	8.999228e+000
1.995262314968979e-007	1.615885e-005	1.795582e-006	8.999228e+000
2.089296130854144e-007	1.692040e-005	1.880205e-006	8.999228e+000
2.187761623949662e-007	1.771783e-005	1.968817e-006	8.999228e+000
2.290867652767888e-007	1.855285e-005	2.061604e-006	8.999228e+000
2.398832919019611e-007	1.942722e-005	2.158765e-006	8.999228e+000
2.511886431509707e-007	2.034279e-005	2.260504e-006	8.999228e+000
2.630267991895514e-007	2.130152e-005	2.367038e-006	8.999228e+000
2.754228703338306e-007	2.230543e-005	2.478593e-006	8.999228e+000
2.884031503126752e-007	2.335665e-005	2.595406e-006	8.999228e+000
3.019951720402169e-007	2.445742e-005	2.717724e-006	8.999228e+000
3.162277660168540e-007	2.561006e-005	2.845806e-006	8.999228e+000
3.311311214826079e-007	2.681702e-005	2.979925e-006	8.999228e+000
3.467368504525493e-007	2.808087e-005	3.120364e-006	8.999228e+000
3.630780547701198e-007	2.940428e-005	3.267422e-006	8.999228e+000
3.801893963205806e-007	3.079006e-005	3.421411e-006	8.999228e+000
3.981071705535176e-007	3.224115e-005	3.582657e-006	8.999228e+000
4.168693834703567e-007	3.376063e-005	3.751503e-006	8.999228e+000
4.365158322401883e-007	3.535172e-005	3.928306e-006	8.999228e+000
4.570881896148984e-007	3.701780e-005	4.113441e-006	8.999228e+000
4.786300923226629e-007	3.876239e-005	4.307302e-006	8.999228e+000
5.011872336272980e-007	4.058921e-005	4.510298e-006	8.999228e+000
5.248074602497995e-007	4.250212e-005	4.722862e-006	8.999228e+000
5.495408738576528e-007	4.450518e-005	4.945444e-006	8.999228e+000
5.754399373371865e-007	4.660264e-005	5.178515e-006	8.999228e+000
6.025595860743888e-007	4.879896e-005	5.422572e-006	8.999228e+000
6.309573444802258e-007	5.109879e-005	5.678130e-006	8.999228e+000
6.606934480076301e-007	5.350700e-005	5.945732e-006	8.999228e+000
6.918309709189723e-007	5.602870e-005	6.225945e-006	8.999228e+000
7.244359600750276e-007	5.866925e-005	6.519365e-006	8.999228e+000
7.585775750292232e-007	6.143425e-005	6.826613e-006	8.999228e+000
7.943282347243229e-007	6.432956e-005	7.148341e-006	8.999228e+000
8.317637711027144e-007	6.736132e-005	7.485232e-006	8.999228e+000
8.709635899561261e-007	7.053596e-005	7.838001e-006	8.999228e+000
9.120108393559574e-007	7.386021e-005	8.207394e-006	8.999228e+000
9.549925860214860e-007	7.734114e-005	8.594197e-006	8.999228e+000
1.000000000000053e-006	8.098612e-005	8.999229e-006	8.999228e+000
1.047128548050955e-006	8.480287e-005	9.423349e-006	8.999228e+000
1.096478196143243e-006	8.879951e-005	9.867458e-006	8.999228e+000
1.148153621496944e-006	9.298450e-005	1.033250e-005	8.999228e+000
1.202264434617477e-006	9.736673e-005	1.081945e-005	8.999228e+000
1.258925411794234e-006	1.019555e-004	1.132936e-005	8.999228e+000
1.318256738556477e-006	1.067605e-004	1.186329e-005	8.999228e+000
1.380384264602958e-006	1.117920e-004	1.242239e-005	8.999228e+000
1.445439770746005e-006	1.170606e-004	1.300784e-005	8.999228e+000
1.513561248436289e-006	1.225774e-004	1.362088e-005	8.999228e+000
1.584893192461198e-006	1.283543e-004	1.426282e-005	8.999228e+000
1.659586907437649e-006	1.344035e-004	1.493500e-005	8.999228e+000
1.737800828749469e-006	1.407377e-004	1.563887e-005	8.999228e+000
1.819700858610081e-006	1.473705e-004	1.637591e-005	8.999228e+000
1.905460717963350e-006	1.543159e-004	1.714768e-005	8.999228e+000
1.995262314968987e-006	1.615886e-004	1.795582e-005	8.999228e+000
2.089296130854152e-006	1.692040e-004	1.880205e-005	8.999228e+000
2.187761623949671e-006	1.771783e-004	1.968817e-005	8.999228e+000
2.290867652767897e-006	1.855285e-004	2.061604e-005	8.999228e+000
2.398832919019621e-006	1.942722e-004	2.158765e-005	8.999228e+000
2.511886431509717e-006	2.034279e-004	2.260504e-005	8.999228e+000
2.630267991895525e-006	2.130152e-004	2.367038e-005	8.999228e+000
2.754228703338316e-006	2.230543e-004	2.478593e-005	8.999228e+000
2.884031503126763e-006	2.335665e-004	2.595406e-005	8.999228e+000
3.019951720402181e-006	2.445742e-004	2.717724e-005	8.999228e+000
3.162277660168552e-006	2.561006e-004	2.845806e-005	8.999228e+000
3.311311214826092e-006	2.681702e-004	2.979925e-005	8.999228e+000
3.467368504525507e-006	2.808087e-004	3.120364e-005	8.999228e+000
3.630780547701213e-006	2.940428e-004	3.267423e-005	8.999228e+000
3.801893963205821e-006	3.079006e-004	3.421411e-005	8.999228e+000
3.981071705535191e-006	3.224115e-004	3.582658e-005	8.999228e+000
4.168693834703584e-006	3.376063e-004	3.751503e-005	8.999228e+000
4.365158322401901e-006	3.535172e-004	3.928306e-005	8.999228e+000
4.570881896149003e-006	3.701780e-004	4.113441e-005	8.999228e+000
4.786300923226648e-006	3.876239e-004	4.307302e-005	8.999228e+000
5.011872336273000e-006	4.058921e-004	4.510298e-005	8.999228e+000
5.248074602498017e-006	4.250212e-004	4.722862e-005	8.999228e+000
5.495408738576551e-006	4.450518e-004	4.945444e-005	8.999228e+000
5.754399373371890e-006	4.660264e-004	5.178515e-005	8.999228e+000
6.025595860743913e-006	4.879896e-004	5.422571e-005	8.999228e+000
6.309573444802284e-006	5.109879e-004	5.678130e-005	8.999228e+000
6.606934480076329e-006	5.350700e-004	5.945731e-005	8.999228e+000
6.918309709189751e-006	5.602870e-004	6.225945e-005	8.999228e+000
7.244359600750306e-006	5.866925e-004	6.519365e-005	8.999228e+000
7.585775750292263e-006	6.143425e-004	6.826613e-005	8.999228e+000
7.943282347243261e-006	6.432956e-004	7.148342e-005	8.999228e+000
