time	powerLoad	powerMOS	V(measure)	I(load)	Id(MOS)	I(PVModule)
5.322085877579166e-004	5.802750e-006	1.144731e-001	2.408890e-002	2.408890e-004	4.752111e+000	4.752360e+000
5.324566043363785e-004	7.225065e-006	1.424689e-001	2.687948e-002	2.687948e-004	5.300284e+000	5.300547e+000
5.327596403005906e-004	9.436257e-006	1.859601e-001	3.071849e-002	3.071849e-004	6.053687e+000	6.053988e+000
5.331168498996358e-004	1.218647e-005	2.400102e-001	3.490912e-002	3.490912e-004	6.875287e+000	6.875642e+000
5.333750545384067e-004	1.381497e-005	2.719947e-001	3.716850e-002	3.716849e-004	7.317883e+000	7.318270e+000
5.335571556144246e-004	1.446199e-005	2.846973e-001	3.802893e-002	3.802892e-004	7.486337e+000	7.486734e+000
5.337206837325465e-004	1.455222e-005	2.864685e-001	3.814737e-002	3.814737e-004	7.509521e+000	7.509916e+000
5.338917810191321e-004	1.416987e-005	2.789628e-001	3.764288e-002	3.764289e-004	7.410771e+000	7.411159e+000
5.340624834161158e-004	1.333876e-005	2.626444e-001	3.652227e-002	3.652227e-004	7.191349e+000	7.191727e+000
5.343000214481736e-004	1.168986e-005	2.302563e-001	3.419044e-002	3.419044e-004	6.734523e+000	6.734880e+000
5.348852134765124e-004	7.365765e-006	1.452357e-001	2.713994e-002	2.713994e-004	5.351365e+000	5.351649e+000
5.352649391227498e-004	5.467651e-006	1.078739e-001	2.338301e-002	2.338301e-004	4.613344e+000	4.613606e+000
5.354800983735849e-004	4.876608e-006	9.623358e-002	2.208304e-002	2.208304e-004	4.357804e+000	4.358052e+000
5.356489998897367e-004	4.753746e-006	9.381321e-002	2.180309e-002	2.180309e-004	4.302749e+000	4.302985e+000
5.358286190018948e-004	4.926241e-006	9.721138e-002	2.219514e-002	2.219514e-004	4.379850e+000	4.380085e+000
5.360060413710863e-004	5.401197e-006	1.065662e-001	2.324047e-002	2.324048e-004	4.585370e+000	4.585616e+000
5.362506733720341e-004	6.506070e-006	1.283195e-001	2.550700e-002	2.550700e-004	5.030757e+000	5.031023e+000
5.368450646777496e-004	1.050295e-005	2.069289e-001	3.240826e-002	3.240826e-004	6.385066e+000	6.385390e+000
5.372789973616072e-004	1.329458e-005	2.617752e-001	3.646173e-002	3.646173e-004	7.179449e+000	7.179825e+000
5.374957563054579e-004	1.414463e-005	2.784675e-001	3.760934e-002	3.760934e-004	7.404211e+000	7.404608e+000
5.376638673645506e-004	1.424111e-005	2.803617e-001	3.773740e-002	3.773740e-004	7.429280e+000	7.429676e+000
5.378408201781247e-004	1.385028e-005	2.726888e-001	3.721597e-002	3.721597e-004	7.327200e+000	7.327584e+000
5.380112762239387e-004	1.304678e-005	2.569109e-001	3.612032e-002	3.612032e-004	7.112641e+000	7.113014e+000
5.382529075036648e-004	1.143975e-005	2.253427e-001	3.382271e-002	3.382271e-004	6.662468e+000	6.662821e+000
5.388440375973965e-004	7.300204e-006	1.439466e-001	2.701889e-002	2.701889e-004	5.327629e+000	5.327909e+000
5.391954796370371e-004	5.618884e-006	1.108526e-001	2.370418e-002	2.370419e-004	4.676500e+000	4.676759e+000
5.394031180918470e-004	5.057937e-006	9.980571e-002	2.248986e-002	2.248986e-004	4.437810e+000	4.438056e+000
5.395716010109661e-004	4.921904e-006	9.712610e-002	2.218536e-002	2.218537e-004	4.377936e+000	4.378172e+000
5.397507149570734e-004	5.065488e-006	9.995449e-002	2.250664e-002	2.250664e-004	4.441112e+000	4.441348e+000
5.399238386651549e-004	5.489368e-006	1.083029e-001	2.342940e-002	2.342940e-004	4.622520e+000	4.622766e+000
5.401666745251452e-004	6.509674e-006	1.283909e-001	2.551406e-002	2.551406e-004	5.032161e+000	5.032427e+000
5.407536551056387e-004	1.025453e-005	2.020471e-001	3.202270e-002	3.202269e-004	6.309496e+000	6.309816e+000
5.411630200726002e-004	1.285698e-005	2.531821e-001	3.585663e-002	3.585663e-004	7.060955e+000	7.061321e+000
5.413785873005232e-004	1.377146e-005	2.711414e-001	3.710992e-002	3.710991e-004	7.306441e+000	7.306828e+000
5.415465194679901e-004	1.399150e-005	2.754615e-001	3.740521e-002	3.740521e-004	7.364256e+000	7.364645e+000
5.417102603347409e-004	1.378404e-005	2.713885e-001	3.712686e-002	3.712686e-004	7.309762e+000	7.310142e+000
5.418759810879882e-004	1.317638e-005	2.594565e-001	3.629928e-002	3.629928e-004	7.147704e+000	7.148077e+000
5.420945085900632e-004	1.192842e-005	2.349442e-001	3.453754e-002	3.453754e-004	6.802575e+000	6.802932e+000
5.423419041557632e-004	1.021342e-005	2.012419e-001	3.195845e-002	3.195845e-004	6.296985e+000	6.297316e+000
5.426474727007076e-004	8.140861e-006	1.604863e-001	2.853219e-002	2.853219e-004	5.624744e+000	5.625038e+000
5.430173615018826e-004	6.171577e-006	1.217347e-001	2.484266e-002	2.484266e-004	4.900227e+000	4.900488e+000
5.432506472316965e-004	5.381800e-006	1.061847e-001	2.319871e-002	2.319871e-004	4.577181e+000	4.577429e+000
5.434275772430019e-004	5.108095e-006	1.007939e-001	2.260109e-002	2.260110e-004	4.459691e+000	4.459930e+000
5.435925365485378e-004	5.113682e-006	1.009040e-001	2.261345e-002	2.261345e-004	4.462121e+000	4.462357e+000
5.437609469193921e-004	5.377430e-006	1.060987e-001	2.318929e-002	2.318929e-004	4.575332e+000	4.575573e+000
5.439719190067395e-004	6.048604e-006	1.193148e-001	2.459391e-002	2.459391e-004	4.851395e+000	4.851650e+000
5.442181173473865e-004	7.242207e-006	1.428077e-001	2.691135e-002	2.691135e-004	5.306598e+000	5.306871e+000
5.445116090952382e-004	9.066296e-006	1.786879e-001	3.011029e-002	3.011029e-004	5.934447e+000	5.934748e+000
5.448605633398739e-004	1.138766e-005	2.243184e-001	3.374561e-002	3.374561e-004	6.647335e+000	6.647676e+000
5.451298445049766e-004	1.291153e-005	2.542553e-001	3.593262e-002	3.593262e-004	7.075891e+000	7.076261e+000
5.453155619984675e-004	1.355974e-005	2.669847e-001	3.682355e-002	3.682355e-004	7.250380e+000	7.250760e+000
5.454791540732429e-004	1.372649e-005	2.702588e-001	3.704927e-002	3.704928e-004	7.294576e+000	7.294956e+000
5.456439315595799e-004	1.351052e-005	2.660183e-001	3.675666e-002	3.675666e-004	7.237282e+000	7.237658e+000
5.458101820921061e-004	1.291888e-005	2.544000e-001	3.594285e-002	3.594285e-004	7.077904e+000	7.078272e+000
5.460314357093519e-004	1.170774e-005	2.306091e-001	3.421658e-002	3.421658e-004	6.739690e+000	6.740044e+000
5.462795056199647e-004	1.007106e-005	1.984438e-001	3.173493e-002	3.173493e-004	6.253167e+000	6.253495e+000
5.465882036284256e-004	8.091146e-006	1.595089e-001	2.844494e-002	2.844494e-004	5.607636e+000	5.607928e+000
5.469627542303890e-004	6.217389e-006	1.226369e-001	2.493469e-002	2.493469e-004	4.918326e+000	4.918588e+000
5.471918275628134e-004	5.497420e-006	1.084619e-001	2.344658e-002	2.344658e-004	4.625916e+000	4.626165e+000
5.473672942704224e-004	5.256738e-006	1.037218e-001	2.292758e-002	2.292758e-004	4.523889e+000	4.524130e+000
5.475324084336082e-004	5.280925e-006	1.041982e-001	2.298026e-002	2.298027e-004	4.534248e+000	4.534486e+000
5.477003478057953e-004	5.554905e-006	1.095940e-001	2.356885e-002	2.356885e-004	4.649952e+000	4.650197e+000
5.479170302759965e-004	6.246188e-006	1.232049e-001	2.499237e-002	2.499238e-004	4.929699e+000	4.929959e+000
5.481645288396666e-004	7.426579e-006	1.464359e-001	2.725175e-002	2.725175e-004	5.373450e+000	5.373729e+000
5.484643418057919e-004	9.225178e-006	1.818125e-001	3.037298e-002	3.037298e-004	5.985996e+000	5.986302e+000
5.488182831799991e-004	1.145402e-005	2.256229e-001	3.384379e-002	3.384379e-004	6.666598e+000	6.666940e+000
5.490702574193595e-004	1.277159e-005	2.515074e-001	3.573737e-002	3.573737e-004	7.037658e+000	7.038025e+000
5.492520540514026e-004	1.334033e-005	2.626767e-001	3.652442e-002	3.652442e-004	7.191811e+000	7.192186e+000
5.494151679839291e-004	1.346618e-005	2.651479e-001	3.669630e-002	3.669630e-004	7.225468e+000	7.225843e+000
5.495963430488458e-004	1.320237e-005	2.599675e-001	3.633506e-002	3.633506e-004	7.154729e+000	7.155101e+000
5.497614387257624e-004	1.260642e-005	2.482634e-001	3.550552e-002	3.550552e-004	6.992248e+000	6.992612e+000
5.499954956004739e-004	1.134417e-005	2.234659e-001	3.368111e-002	3.368111e-004	6.634756e+000	6.635104e+000
5.505660876651760e-004	7.858908e-006	1.549405e-001	2.803374e-002	2.803374e-004	5.526927e+000	5.527216e+000
5.509603964117653e-004	6.105789e-006	1.204403e-001	2.470990e-002	2.470989e-004	4.874171e+000	4.874436e+000
5.511796805260474e-004	5.537291e-006	1.092473e-001	2.353145e-002	2.353145e-004	4.642608e+000	4.642860e+000
5.513505203339522e-004	5.396582e-006	1.064762e-001	2.323055e-002	2.323054e-004	4.583457e+000	4.583702e+000
5.515334473372783e-004	5.517338e-006	1.088544e-001	2.348902e-002	2.348901e-004	4.634269e+000	4.634512e+000
5.517044348166890e-004	5.885141e-006	1.160969e-001	2.425931e-002	2.425931e-004	4.785664e+000	4.785916e+000
5.519488892994270e-004	6.789368e-006	1.338970e-001	2.605642e-002	2.605641e-004	5.138733e+000	5.139002e+000
5.525355018484553e-004	1.003800e-005	1.977927e-001	3.168280e-002	3.168280e-004	6.242904e+000	6.243221e+000
5.529364648506410e-004	1.223367e-005	2.409407e-001	3.497666e-002	3.497666e-004	6.888612e+000	6.888968e+000
5.531493815595698e-004	1.302470e-005	2.564786e-001	3.608974e-002	3.608975e-004	7.106689e+000	7.107061e+000
5.533168288231828e-004	1.324166e-005	2.607393e-001	3.638909e-002	3.638909e-004	7.165315e+000	7.165689e+000
5.534802594172884e-004	1.310043e-005	2.579660e-001	3.619452e-002	3.619452e-004	7.127211e+000	7.127580e+000
5.536463905247049e-004	1.261942e-005	2.485190e-001	3.552382e-002	3.552382e-004	6.995841e+000	6.996203e+000
5.538566982955220e-004	1.163488e-005	2.291783e-001	3.410994e-002	3.410994e-004	6.718813e+000	6.719164e+000
5.541018229499780e-004	1.020023e-005	2.009839e-001	3.193779e-002	3.193780e-004	6.292979e+000	6.293307e+000
5.546884458255143e-004	6.853172e-006	1.351545e-001	2.617856e-002	2.617856e-004	5.162791e+000	5.163053e+000
5.548532633659319e-004	6.201974e-006	1.223357e-001	2.490376e-002	2.490376e-004	4.912337e+000	4.912586e+000
5.550091449223384e-004	5.792172e-006	1.140570e-001	2.406693e-002	2.406693e-004	4.739159e+000	4.739409e+000
5.551371738350754e-004	5.906149e-006	1.132860e-001	2.430257e-002	2.430257e-004	4.661480e+000	4.661724e+000
5.552834925924891e-004	6.225368e-006	1.157420e-001	2.495069e-002	2.495069e-004	4.638829e+000	4.639081e+000
5.554452221076846e-004	6.831368e-006	1.225371e-001	2.613689e-002	2.613688e-004	4.688282e+000	4.688552e+000
5.556333766729046e-004	7.979184e-006	1.369685e-001	2.824745e-002	2.824745e-004	4.848881e+000	4.849181e+000
5.558658910769580e-004	1.017531e-005	1.648873e-001	3.189876e-002	3.189876e-004	5.169081e+000	5.169430e+000
5.561335780521692e-004	1.396564e-005	2.107947e-001	3.737063e-002	3.737063e-004	5.640652e+000	5.641057e+000
5.564527394073560e-004	2.045013e-005	2.812533e-001	4.522182e-002	4.522182e-004	6.219416e+000	6.219884e+000
5.568739650069321e-004	3.200059e-005	3.878795e-001	5.656907e-002	5.656906e-004	6.856741e+000	6.857308e+000
5.570874847501982e-004	3.889750e-005	4.401411e-001	6.236786e-002	6.236786e-004	7.057178e+000	7.057802e+000
5.572549076017475e-004	4.449894e-005	4.739016e-001	6.670753e-002	6.670753e-004	7.104169e+000	7.104838e+000
5.574183829857585e-004	4.989591e-005	4.986344e-001	7.063704e-002	7.063704e-004	7.059107e+000	7.059816e+000
5.575840333830336e-004	5.517049e-005	5.144201e-001	7.427684e-002	7.427684e-004	6.925713e+000	6.926460e+000
5.577996083105152e-004	6.183449e-005	5.225710e-001	7.863491e-002	7.863491e-004	6.645535e+000	6.646325e+000
5.580460750948616e-004	6.996934e-005	5.211799e-001	8.364768e-002	8.364767e-004	6.230656e+000	6.231503e+000
5.583485448568212e-004	8.443199e-005	5.219750e-001	9.188688e-002	9.188688e-004	5.680626e+000	5.681901e+000
5.587158559973518e-004	1.187261e-004	5.535699e-001	1.089615e-001	1.089615e-003	5.080416e+000	5.083280e+000
5.589453157428583e-004	1.689219e-004	6.253904e-001	1.299700e-001	1.299700e-003	4.811807e+000	4.815092e+000
5.591232952672919e-004	2.700182e-004	7.737193e-001	1.643223e-001	1.643223e-003	4.708547e+000	4.711017e+000
5.592893528347679e-004	7.378179e-001	3.906950e+001	8.589633e+000	8.589633e-002	4.548448e+000	4.634393e+000
5.594346413807288e-004	2.086922e+001	1.773116e+002	4.568285e+001	4.568285e-001	3.881361e+000	4.338210e+000
5.595343708512864e-004	6.977081e+001	2.428286e+002	8.352892e+001	8.352892e-001	2.907120e+000	3.742409e+000
5.596476869229240e-004	1.060097e+002	1.719205e+002	1.029610e+002	1.029610e+000	1.669763e+000	2.699373e+000
5.597121162257847e-004	9.804210e+001	1.105965e+002	9.901621e+001	9.901621e-001	1.116953e+000	2.107115e+000
5.597926803098741e-004	7.968048e+001	5.501540e+001	8.926392e+001	8.926393e-001	6.163229e-001	1.508946e+000
5.598964810492539e-004	5.783528e+001	1.227387e+001	7.604951e+001	7.604951e-001	1.613932e-001	9.218535e-001
5.599279661352229e-004	5.178800e+001	5.013930e+000	7.196388e+001	7.196388e-001	6.967287e-002	7.893037e-001
5.599370298280619e-004	5.004193e+001	3.741550e+000	7.074032e+001	7.074032e-001	5.289133e-002	7.602927e-001
5.599551572137400e-004	4.648866e+001	1.861066e+000	6.818259e+001	6.818259e-001	2.729532e-002	7.091166e-001
5.599637452286440e-004	4.476368e+001	1.213703e+000	6.690567e+001	6.690567e-001	1.814051e-002	6.871936e-001
5.599809212584521e-004	4.119610e+001	4.427363e-001	6.418419e+001	6.418419e-001	6.897904e-003	6.487379e-001
5.600000000000001e-004	3.723967e+001	3.724577e-009	6.102431e+001	6.102431e-001	6.103431e-011	6.102410e-001
5.600133551190836e-004	3.471471e+001	3.472060e-009	5.891919e+001	5.891919e-001	5.892919e-011	5.891919e-001
5.600286181123220e-004	3.241511e+001	3.242080e-009	5.693427e+001	5.693427e-001	5.694427e-011	5.693427e-001
5.600591440987988e-004	2.911048e+001	2.911587e-009	5.395412e+001	5.395413e-001	5.396413e-011	5.395412e-001
5.601201960717523e-004	2.515186e+001	2.515688e-009	5.015163e+001	5.015163e-001	5.016163e-011	5.015162e-001
5.601916761319087e-004	2.284414e+001	2.284892e-009	4.779554e+001	4.779554e-001	4.780554e-011	4.779553e-001
5.602764375932818e-004	2.174324e+001	2.174790e-009	4.662965e+001	4.662965e-001	4.663965e-011	4.662964e-001
5.603753445191480e-004	2.130185e+001	2.130647e-009	4.615393e+001	4.615392e-001	4.616393e-011	4.615392e-001
5.607191684854181e-004	2.109500e+001	2.109960e-009	4.592930e+001	4.592930e-001	4.593930e-011	4.592930e-001
6.000000000000001e-004	2.109116e+001	2.109575e-009	4.592511e+001	4.592511e-001	4.592948e-011	4.592511e-001
6.000277987431707e-004	1.976140e+001	8.978387e-001	4.445380e+001	4.445380e-001	2.019712e-002	4.647351e-001
6.000833962295122e-004	1.486072e+001	4.291014e+000	3.854961e+001	3.854961e-001	1.113115e-001	4.968075e-001
6.001396194957517e-004	8.794662e+000	8.283497e+000	2.965580e+001	2.965580e-001	2.793213e-001	5.758792e-001
6.002065259501487e-004	2.979785e+000	1.013798e+001	1.726205e+001	1.726205e-001	5.872983e-001	7.599187e-001
6.002990498517245e-004	1.624381e-001	4.431927e+000	4.030362e+000	4.030361e-002	1.099635e+000	1.139996e+000
6.003784027270824e-004	2.124659e-004	2.228792e-001	1.457621e-001	1.457621e-003	1.529061e+000	1.530626e+000
6.004813474775717e-004	1.924826e-004	2.856567e-001	1.387381e-001	1.387381e-003	2.058964e+000	2.060458e+000
6.005897109333742e-004	1.845780e-004	3.546945e-001	1.358595e-001	1.358595e-003	2.610745e+000	2.612221e+000
6.008064378449794e-004	1.759136e-004	4.886925e-001	1.326324e-001	1.326324e-003	3.684563e+000	3.685995e+000
6.012398916681896e-004	1.615738e-004	7.276058e-001	1.271117e-001	1.271117e-003	5.724146e+000	5.725425e+000
6.015249854594228e-004	1.498533e-004	8.459219e-001	1.224146e-001	1.224146e-003	6.910302e+000	6.911514e+000
6.018116684502684e-004	1.325341e-004	8.986359e-001	1.151235e-001	1.151235e-003	7.805845e+000	7.806989e+000
6.021213134189894e-004	1.082581e-004	8.708256e-001	1.040471e-001	1.040471e-003	8.369530e+000	8.370599e+000
6.023010041893273e-004	9.209964e-005	8.096639e-001	9.596856e-002	9.596856e-004	8.436762e+000	8.437774e+000
6.024743241028554e-004	7.573542e-005	7.193349e-001	8.702610e-002	8.702610e-004	8.265738e+000	8.266647e+000
6.026519342794787e-004	5.971930e-005	6.094908e-001	7.727826e-002	7.727827e-004	7.886962e+000	7.887749e+000
6.028928016991639e-004	4.092413e-005	4.563869e-001	6.397197e-002	6.397197e-004	7.134170e+000	7.134818e+000
6.031561709993127e-004	2.548515e-005	3.102697e-001	5.048282e-002	5.048282e-004	6.146045e+000	6.146624e+000
6.034926433627744e-004	1.309105e-005	1.766823e-001	3.618156e-002	3.618156e-004	4.883214e+000	4.883873e+000
6.038138701751815e-004	6.862011e-006	1.021767e-001	2.619544e-002	2.619544e-004	3.900554e+000	3.901232e+000
6.040302414373686e-004	4.847072e-006	7.681780e-002	2.201607e-002	2.201607e-004	3.489170e+000	3.489649e+000
6.042001697317324e-004	4.185307e-006	6.929672e-002	2.045802e-002	2.045802e-004	3.387264e+000	3.387573e+000
6.043805557887734e-004	4.078579e-006	7.052621e-002	2.019549e-002	2.019549e-004	3.492176e+000	3.492430e+000
6.045485196082385e-004	4.413978e-006	7.934124e-002	2.100947e-002	2.100947e-004	3.776451e+000	3.776679e+000
6.047580665795177e-004	5.328096e-006	1.002967e-001	2.308267e-002	2.308267e-004	4.345109e+000	4.345312e+000
6.050000000000001e-004	6.845159e-006	1.349969e-001	2.616326e-002	2.616326e-004	5.159789e+000	5.160020e+000
6.051693533943378e-004	8.755167e-006	1.725718e-001	2.958913e-002	2.958913e-004	5.832269e+000	5.832555e+000
6.053629001307237e-004	1.106753e-005	2.180227e-001	3.326790e-002	3.326790e-004	6.553546e+000	6.553872e+000
6.056794509599425e-004	1.467241e-005	2.888184e-001	3.830458e-002	3.830458e-004	7.540050e+000	7.540450e+000
6.059330345508893e-004	1.686206e-005	3.317896e-001	4.106344e-002	4.106344e-004	8.079927e+000	8.080381e+000
6.061156306601435e-004	1.757357e-005	3.457464e-001	4.192084e-002	4.192084e-004	8.247602e+000	8.248063e+000
6.062802089651103e-004	1.740604e-005	3.424607e-001	4.172055e-002	4.172055e-004	8.208443e+000	8.208888e+000
6.064486977707212e-004	1.648043e-005	3.243035e-001	4.059610e-002	4.059610e-004	7.988539e+000	7.988971e+000
6.066529233048540e-004	1.458172e-005	2.870418e-001	3.818602e-002	3.818602e-004	7.516933e+000	7.517346e+000
6.068983958939536e-004	1.173360e-005	2.311079e-001	3.425434e-002	3.425434e-004	6.746821e+000	6.747196e+000
6.071876175519986e-004	8.433309e-006	1.662300e-001	2.904016e-002	2.904016e-004	5.724141e+000	5.724452e+000
6.075408489012095e-004	5.406546e-006	1.066632e-001	2.325198e-002	2.325198e-004	4.587272e+000	4.587549e+000
6.078914036359055e-004	3.676737e-006	7.258626e-002	1.917482e-002	1.917482e-004	3.785499e+000	3.785784e+000
6.080878658553237e-004	3.299622e-006	6.515265e-002	1.816486e-002	1.816486e-004	3.586741e+000	3.586993e+000
6.082531811943238e-004	3.374927e-006	6.663739e-002	1.837097e-002	1.837097e-004	3.627320e+000	3.627537e+000
6.084213751672653e-004	3.803277e-006	7.508138e-002	1.950199e-002	1.950199e-004	3.849934e+000	3.850149e+000
6.086410161244937e-004	4.876729e-006	9.623249e-002	2.208332e-002	2.208332e-004	4.357701e+000	4.357934e+000
6.088904913838268e-004	6.769803e-006	1.335048e-001	2.601885e-002	2.601884e-004	5.131082e+000	5.131345e+000
6.091876383204509e-004	9.737402e-006	1.918735e-001	3.120481e-002	3.120481e-004	6.148843e+000	6.149154e+000
6.095538911948337e-004	1.368275e-005	2.693886e-001	3.699020e-002	3.699019e-004	7.282702e+000	7.283069e+000
6.098286413719781e-004	1.607998e-005	3.164467e-001	4.009984e-002	4.009985e-004	7.891470e+000	7.891882e+000
6.100158782041443e-004	1.690999e-005	3.327314e-001	4.112175e-002	4.112175e-004	8.091372e+000	8.091809e+000
6.101804630334142e-004	1.688197e-005	3.321818e-001	4.108767e-002	4.108767e-004	8.084708e+000	8.085145e+000
6.103501414802104e-004	1.614497e-005	3.177229e-001	4.018080e-002	4.018080e-004	7.907332e+000	7.907756e+000
6.105416081159655e-004	1.460810e-005	2.875610e-001	3.822054e-002	3.822054e-004	7.523729e+000	7.524138e+000
6.107841546562646e-004	1.205522e-005	2.374284e-001	3.472062e-002	3.472062e-004	6.838252e+000	6.838629e+000
